
Predictions were generated on 03-Jul-2025 at 08:26:12 using OpenFAST, compiled on Jun 19 2025 at 03:54:01 as a 64-bit application using single precision at commit v4.1.0
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: NREL                   MW          - Baseline Wind Turbine (Onshore), Linearization with AeroDyn + ED

Time	Wind1VelX	Wind1VelY	Wind1VelZ	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RtAeroCp	GenPwr	GenTq
    0.9000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 7.816396951675E-001	-1.741860806942E-001	 0.000000000000E+000	 0.000000000000E+000	 1.366649723053E+001	 2.581525087357E+000	 2.507012023926E+002	 1.031889393926E-002	 4.355970886536E-004	 0.000000000000E+000	 1.037973556519E+002	 3.885604553223E+002	 3.310145950317E+001	-4.014879989624E+001	-1.400765991211E+002	 8.795764160156E+002	 1.272332641602E+003	 5.327110290527E-001	 8.195309448242E+001	-2.105091796875E+003	 1.147273437500E+003	 3.708246994019E+001	-4.113242626190E-001	-3.345309570312E+003	 1.429751892090E+002	-8.294194335938E+002	 6.880010986328E+002	 3.847438812256E+001	 7.716088294983E+000	-6.752730957031E+003	-3.002572326660E+002	 2.344581787109E+003	 6.880037841797E+002	 2.222859114408E-001	 0.000000000000E+000	 0.000000000000E+000
    1.0000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 6.635744571686E-001	-1.609161943197E-001	 0.000000000000E+000	 0.000000000000E+000	 1.521919059753E+001	 2.593633174896E+000	 2.519185333252E+002	 1.689739711583E-002	-8.291599806398E-005	 0.000000000000E+000	 9.819371032715E+001	 3.268458557129E+002	 3.010540962219E+001	-4.231694793701E+001	-1.371567840576E+002	 8.771491699219E+002	 1.078990112305E+003	 8.873529434204E-001	 4.981739807129E+001	-2.049162109375E+003	 8.836208496094E+002	 5.657283020020E+001	-2.729219436646E+000	-3.353813964844E+003	 8.990447235107E+001	-6.852595825195E+002	 3.966933593750E+002	 2.663612556458E+001	 6.200159549713E+000	-6.761243652344E+003	-1.851240386963E+002	 2.775846923828E+003	 3.966951293945E+002	 2.118498384953E-001	 0.000000000000E+000	 0.000000000000E+000
    1.1000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 5.158213376999E-001	-1.504733413458E-001	 0.000000000000E+000	 0.000000000000E+000	 1.677838516235E+001	 2.603347778320E+000	 2.526160583496E+002	 2.391113154590E-002	-1.151859294623E-003	 0.000000000000E+000	 9.890199279785E+001	 2.538535766602E+002	 2.734457397461E+001	-4.561379623413E+001	-1.356118469238E+002	 9.073260498047E+002	 9.103237915039E+002	 1.195610642433E+000	 3.007359504700E+001	-2.162789062500E+003	 5.355092163086E+002	 6.254506301880E+001	-2.349734544754E+000	-3.397939941406E+003	 2.840490722656E+001	-8.421664428711E+002	-7.247245025635E+001	 5.657433319092E+001	-1.614030003548E+000	-6.805375976562E+003	 1.668147430420E+002	 4.436989257812E+003	-7.247254943848E+001	 2.110626399517E-001	 0.000000000000E+000	 0.000000000000E+000
    1.2000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 3.748722076416E-001	-1.513669490814E-001	 0.000000000000E+000	 0.000000000000E+000	 1.834293556213E+001	 2.611875057220E+000	 2.531880340576E+002	 3.061345219612E-002	-2.457966562361E-003	 0.000000000000E+000	 1.150111541748E+002	 1.858179626465E+002	 2.408270835876E+001	-5.081362152100E+001	-1.343070373535E+002	 1.002408264160E+003	 7.425830688477E+002	 1.356238007545E+000	 3.599713897705E+001	-2.387544921875E+003	 2.649170227051E+002	 6.503663635254E+001	-2.404692888260E+000	-3.455621093750E+003	-6.644620895386E+000	-1.168241455078E+003	-5.387247924805E+002	 9.970730590820E+001	-7.223464965820E+000	-6.863075683594E+003	 4.803998413086E+002	 6.441149414062E+003	-5.387265014648E+002	 2.209335267544E-001	 0.000000000000E+000	 0.000000000000E+000
    1.3000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 2.737614512444E-001	-1.678737401962E-001	 0.000000000000E+000	 0.000000000000E+000	 1.991273307800E+001	 2.620770454407E+000	 2.540296325684E+002	 3.631130233407E-002	-3.491518320516E-003	 0.000000000000E+000	 1.521281585693E+002	 1.357405700684E+002	 2.037615394592E+001	-5.735702133179E+001	-1.311510314941E+002	 1.163536743164E+003	 5.480157470703E+002	 1.367463469505E+000	 5.514337539673E+001	-2.581589355469E+003	 1.894844970703E+002	 8.389762115479E+001	-2.927033424377E+000	-3.498947265625E+003	-1.042358398438E+001	-1.393023193359E+003	-8.029166259766E+002	 1.027042846680E+002	-8.995995521545E+000	-6.906420410156E+003	 6.496756591797E+002	 7.211566406250E+003	-8.029188232422E+002	 2.397727370262E-001	 0.000000000000E+000	 0.000000000000E+000
    1.4000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 2.280640304089E-001	-1.957709342241E-001	 0.000000000000E+000	 0.000000000000E+000	 2.148799324036E+001	 2.630246639252E+000	 2.551456451416E+002	 4.018027707934E-002	-3.772418713197E-003	 0.000000000000E+000	 1.991722564697E+002	 1.146608505249E+002	 1.753236579895E+001	-6.421959686279E+001	-1.286350555420E+002	 1.358758666992E+003	 4.227092895508E+002	 1.195732712746E+000	 6.251257324219E+001	-2.596291503906E+003	 3.284739990234E+002	 9.348223114014E+001	-1.341301202774E+000	-3.510127197266E+003	-4.435911178589E+000	-1.446700927734E+003	-7.823435668945E+002	 1.051356735229E+002	-1.159864234924E+001	-6.917616699219E+003	 7.489826049805E+002	 7.730015625000E+003	-7.823427734375E+002	 2.609017789364E-001	 0.000000000000E+000	 0.000000000000E+000
    1.5000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 2.391495257616E-001	-2.251922339201E-001	 0.000000000000E+000	 0.000000000000E+000	 2.306882667542E+001	 2.638885498047E+000	 2.562066650391E+002	 4.166110977530E-002	-3.113047219813E-003	 0.000000000000E+000	 2.359913635254E+002	 1.237086868286E+002	 1.800731468201E+001	-7.120684814453E+001	-1.276577224731E+002	 1.546511962891E+003	 4.569476013184E+002	 8.169181346893E-001	 4.899755859375E+001	-2.419935546875E+003	 6.667562255859E+002	 8.390073394775E+001	-4.231208935380E-002	-3.485940673828E+003	 9.972884178162E+000	-1.365134155273E+003	-4.359748840332E+002	 1.255708160400E+002	-1.080525302887E+001	-6.893433593750E+003	 6.433969726562E+002	 8.444090820312E+003	-4.359689331055E+002	 2.853673100471E-001	 0.000000000000E+000	 0.000000000000E+000
    1.6000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 3.056997060776E-001	-2.494400590658E-001	 0.000000000000E+000	 0.000000000000E+000	 2.465433120728E+001	 2.645873546600E+000	 2.568805236816E+002	 4.082966968417E-002	-1.741073210724E-003	 0.000000000000E+000	 2.565126342773E+002	 1.587725067139E+002	 2.211646842957E+001	-7.648555755615E+001	-1.259207229614E+002	 1.680412109375E+003	 6.102929687500E+002	 1.847176551819E-001	 2.451968765259E+001	-2.182410156250E+003	 1.110085449219E+003	 8.442151641846E+001	-1.698232531548E+000	-3.437073730469E+003	 3.479898071289E+001	-1.161682373047E+003	 8.458988189697E+001	 1.126001739502E+002	-2.682532072067E+000	-6.844559082031E+003	 2.547334136963E+002	 7.952941894531E+003	 8.459772491455E+001	 3.050983548164E-001	 0.000000000000E+000	 0.000000000000E+000
    1.7000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 4.224446713924E-001	-2.650793790817E-001	 0.000000000000E+000	 0.000000000000E+000	 2.624368858337E+001	 2.651763439178E+000	 2.572115478516E+002	 3.819679096341E-002	-2.236861182610E-004	 0.000000000000E+000	 2.579695129395E+002	 2.169723663330E+002	 2.721061325073E+001	-7.937509155273E+001	-1.237763671875E+002	 1.739547363281E+003	 8.133531494141E+002	-5.696082115173E-001	 1.533216857910E+001	-1.972629272461E+003	 1.490437011719E+003	 9.089448547363E+001	-2.738943338394E+000	-3.385519287109E+003	 6.894424438477E+001	-9.419226074219E+002	 5.478969116211E+002	 8.006912994385E+001	 4.793948650360E+000	-6.792998046875E+003	-1.343901672363E+002	 6.713725097656E+003	 5.479050903320E+002	 3.106408119202E-001	 0.000000000000E+000	 0.000000000000E+000
    1.8000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 5.705356001854E-001	-2.713628411293E-001	 0.000000000000E+000	 0.000000000000E+000	 2.783629798889E+001	 2.657087326050E+000	 2.575673828125E+002	 3.445356339216E-002	 7.432968122885E-004	 0.000000000000E+000	 2.399540252686E+002	 2.909166564941E+002	 3.086076736450E+001	-8.091379547119E+001	-1.227997512817E+002	 1.735658447266E+003	 1.025397949219E+003	-1.176246166229E+000	 2.578640174866E+001	-1.809956420898E+003	 1.668237060547E+003	 7.869512176514E+001	-2.482228994370E+000	-3.355056152344E+003	 9.999325561523E+001	-8.333963623047E+002	 7.845261230469E+002	 8.039945220947E+001	 7.998128414154E+000	-6.762521484375E+003	-3.408125915527E+002	 6.266799316406E+003	 7.845333862305E+002	 3.108730316162E-001	 0.000000000000E+000	 0.000000000000E+000
    1.9000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 7.166107296944E-001	-2.719443440437E-001	 0.000000000000E+000	 0.000000000000E+000	 2.943270492554E+001	 2.664811611176E+000	 2.582249145508E+002	 3.031951747835E-002	 6.552154663950E-004	 0.000000000000E+000	 2.141028289795E+002	 3.624808044434E+002	 3.354034805298E+001	-8.196079254150E+001	-1.211429595947E+002	 1.702783569336E+003	 1.204304687500E+003	-1.440898656845E+000	 4.722332763672E+001	-1.741825683594E+003	 1.628042846680E+003	 6.623603820801E+001	-3.362263202667E+000	-3.358655761719E+003	 1.171394500732E+002	-8.189030761719E+002	 7.158894653320E+002	 8.245422363281E+001	 9.674297332764E+000	-6.766109863281E+003	-3.763888854980E+002	 5.838671875000E+003	 7.158944702148E+002	 3.087442815304E-001	 0.000000000000E+000	 0.000000000000E+000
    2.0000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 8.256271481514E-001	-2.737652063370E-001	 0.000000000000E+000	 0.000000000000E+000	 3.103460121155E+001	 2.675246000290E+000	 2.593111572266E+002	 2.625635825098E-002	-5.128859775141E-004	 0.000000000000E+000	 1.969014587402E+002	 4.139035034180E+002	 3.675349044800E+001	-8.364134216309E+001	-1.173932189941E+002	 1.692156860352E+003	 1.342929199219E+003	-1.505506992340E+000	 6.932630157471E+001	-1.807985717773E+003	 1.459598022461E+003	 7.094824218750E+001	-3.440628290176E+000	-3.393837158203E+003	 1.110787734985E+002	-8.809823608398E+002	 3.989538879395E+002	 5.698527526855E+001	 6.207623481750E+000	-6.801283691406E+003	-1.400194091797E+002	 4.674139648438E+003	 3.989562377930E+002	 3.020150661469E-001	 0.000000000000E+000	 0.000000000000E+000
    2.1000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 8.782734274864E-001	-2.835372388363E-001	 0.000000000000E+000	 0.000000000000E+000	 3.264346694946E+001	 2.688013792038E+000	 2.606956176758E+002	 2.243350818753E-002	-2.255687024444E-003	 0.000000000000E+000	 1.986922149658E+002	 4.395238342285E+002	 3.959108734131E+001	-8.754273223877E+001	-1.136946792603E+002	 1.753616943359E+003	 1.451264892578E+003	-1.683971047401E+000	 7.861085510254E+001	-1.976984497070E+003	 1.270151367188E+003	 6.929416656494E+001	-1.123287677765E+000	-3.445085205078E+003	 7.715370178223E+001	-1.088389648438E+003	-3.324814987183E+001	 5.152598953247E+001	-3.962937116623E+000	-6.852525878906E+003	 3.501331787109E+002	 4.104972656250E+003	-3.324943161011E+001	 2.888392508030E-001	 0.000000000000E+000	 0.000000000000E+000
    2.2000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 8.753308653831E-001	-3.047265112400E-001	 0.000000000000E+000	 0.000000000000E+000	 3.426055526733E+001	 2.702363729477E+000	 2.621541748047E+002	 1.903405599296E-002	-3.750873031095E-003	 0.000000000000E+000	 2.242574157715E+002	 4.398718872070E+002	 3.976966857910E+001	-9.430976867676E+001	-1.106167755127E+002	 1.908947387695E+003	 1.471415893555E+003	-2.143168687820E+000	 7.863624572754E+001	-2.173638427734E+003	 1.160489501953E+003	 5.709857940674E+001	 8.180647492409E-001	-3.489254150391E+003	 3.937894058228E+001	-1.373034301758E+003	-4.137346496582E+002	 7.069656372070E+001	-1.252848911285E+001	-6.896688476562E+003	 7.663923339844E+002	 4.272472656250E+003	-4.137400207520E+002	 2.727616131306E-001	 0.000000000000E+000	 0.000000000000E+000
    2.3000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 8.259764313698E-001	-3.366963863373E-001	 0.000000000000E+000	 0.000000000000E+000	 3.588619613647E+001	 2.716405630112E+000	 2.635632019043E+002	 1.622748188674E-002	-4.218984860927E-003	 0.000000000000E+000	 2.771696472168E+002	 4.162585144043E+002	 3.666420364380E+001	-1.021102600098E+002	-1.066853942871E+002	 2.132694824219E+003	 1.345111328125E+003	-2.801928520203E+000	 7.330868530273E+001	-2.298834716797E+003	 1.200073486328E+003	 5.707457351685E+001	 9.530431032181E-001	-3.506366455078E+003	 1.914300918579E+001	-1.537432373047E+003	-5.769665527344E+002	 6.372200775146E+001	-1.398722743988E+001	-6.913798828125E+003	 8.635140991211E+002	 3.778815673828E+003	-5.769744262695E+002	 2.612270414829E-001	 0.000000000000E+000	 0.000000000000E+000
    2.4000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 7.378856539726E-001	-3.703128099442E-001	 0.000000000000E+000	 0.000000000000E+000	 3.752027511597E+001	 2.730532169342E+000	 2.648696899414E+002	 1.387938484550E-002	-3.292158944532E-003	 0.000000000000E+000	 3.416661987305E+002	 3.734610290527E+002	 3.178724479675E+001	-1.092841796875E+002	-1.031404571533E+002	 2.366875976562E+003	 1.137442749023E+003	-3.295528888702E+000	 6.933644866943E+001	-2.253999511719E+003	 1.379977294922E+003	 5.916144943237E+001	 1.638345241547E+000	-3.490635253906E+003	 2.563758087158E+001	-1.533193481445E+003	-4.454720153809E+002	 4.603068161011E+001	-1.138103961945E+001	-6.898064941406E+003	 6.788408203125E+002	 3.024990966797E+003	-4.454773559570E+002	 2.537585496902E-001	 0.000000000000E+000	 0.000000000000E+000
    2.5000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 6.215767264366E-001	-3.906870782375E-001	 0.000000000000E+000	 0.000000000000E+000	 3.916263580322E+001	 2.743722677231E+000	 2.661549072266E+002	 1.170966774225E-002	-1.237688353285E-003	 0.000000000000E+000	 3.872458801270E+002	 3.180632934570E+002	 2.771426010132E+001	-1.152124404907E+002	-1.013209075928E+002	 2.541927978516E+003	 9.608787841797E+002	-3.168311834335E+000	 6.974600982666E+001	-2.035350219727E+003	 1.639443481445E+003	 4.571881103516E+001	 1.930309891701E+000	-3.451151611328E+003	 5.932951354980E+001	-1.440290649414E+003	-6.757222747803E+001	 5.330533218384E+001	-4.080986022949E+000	-6.858576660156E+003	 2.288499450684E+002	 2.965825683594E+003	-6.757161712646E+001	 2.516086101532E-001	 0.000000000000E+000	 0.000000000000E+000
    2.6000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 5.005236864090E-001	-3.895408809185E-001	 0.000000000000E+000	 0.000000000000E+000	 4.081237411499E+001	 2.755104541779E+000	 2.673849487305E+002	 9.648710489273E-003	 1.122046029195E-003	 0.000000000000E+000	 3.995022277832E+002	 2.590544128418E+002	 2.567165184021E+001	-1.181959762573E+002	-9.940682983398E+001	 2.599806640625E+003	 8.344276733398E+002	-2.429960727692E+000	 6.175697326660E+001	-1.769378051758E+003	 1.891932617188E+003	 3.647618103027E+001	-6.138426065445E-001	-3.405264892578E+003	 9.542975616455E+001	-1.285934204102E+003	 3.689644165039E+002	 5.149400329590E+001	 8.568088531494E+000	-6.812688964844E+003	-3.988603820801E+002	 2.660154296875E+003	 3.689695129395E+002	 2.573071420193E-001	 0.000000000000E+000	 0.000000000000E+000
    2.7000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 4.066615104675E-001	-3.690747320652E-001	 0.000000000000E+000	 0.000000000000E+000	 4.246842193604E+001	 2.764672994614E+000	 2.683728027344E+002	 7.764320354909E-003	 2.776201814413E-003	 0.000000000000E+000	 3.796061706543E+002	 2.111962127686E+002	 2.417016220093E+001	-1.177869796753E+002	-9.638204193115E+001	 2.535318847656E+003	 7.248120117188E+002	-1.489015936852E+000	 4.474763107300E+001	-1.586121826172E+003	 2.015401367188E+003	 3.990549468994E+001	-2.665384769440E+000	-3.372353759766E+003	 1.050418777466E+002	-1.112487182617E+003	 6.178385620117E+002	 2.705668830872E+001	 1.662682533264E+001	-6.779775390625E+003	-8.097778320312E+002	 1.750618041992E+003	 6.178453369141E+002	 2.725012302399E-001	 0.000000000000E+000	 0.000000000000E+000
    2.8000	 4.000000000000E+000	 0.000000000000E+000	 0.000000000000E+000	 3.616484105587E-001	-3.394356667995E-001	 0.000000000000E+000	 0.000000000000E+000	 4.412946701050E+001	 2.771785497665E+000	 2.690251464844E+002	 6.070047616959E-003	 2.977309515700E-003	 0.000000000000E+000	 3.373153076172E+002	 1.874347839355E+002	 2.177458763123E+001	-1.162737960815E+002	-9.316623687744E+001	 2.407133056641E+003	 6.388985595703E+002	-7.532197237015E-001	 2.700631713867E+001	-1.516358520508E+003	 1.926788330078E+003	 3.336811065674E+001	-2.247880697250E+000	-3.366278808594E+003	 8.061392974854E+001	-1.010180725098E+003	 5.465883789062E+002	 2.458516311646E+001	 1.457265281677E+001	-6.773701660156E+003	-7.662885742188E+002	 1.476466186523E+003	 5.465937500000E+002	 2.955749332905E-001	 0.000000000000E+000	 0.000000000000E+000
